ticketid,person,age,seat,team,eventType,date,gate,products
343,Karter Eppie,32,E12,null,null,12-Feb,E,"[Softdrink,Hotdog]"
169,Byrne Oralie,18,E12,null,null,11-Feb,E,[Softdrink]
213,Justina Marisa,38,E12,null,null,10-Feb,E,"[Softdrink,Hotdog,Book,Beer]"
251,Rodger Dorine,21,E12,null,null,3-Feb,E,"[Softdrink,Hotdog]"
434,Marcy Ruthie,21,E12,null,null,19-Feb,E,[Softdrink]
113,Connell Sela,37,E12,null,null,21-Feb,E,[Softdrink]
59,Byrne Oralie,18,E12,null,null,25-Jan,E,"[Softdrink,Hotdog]"
426,Kristins Vin,26,E16,null,null,18-Feb,E,[Softdrink]
211,Lexi Kester,32,E16,null,null,10-Feb,E,[Softdrink]
318,Carey Dakota,21,E16,null,null,9-Feb,E,[Hotdog]
106,Kade Fae,21,E16,null,null,20-Feb,E,"[Softdrink,Hotdog,Beer]"
28,Moreen Caren,29,E16,null,null,22-Jan,E,"[Softdrink,Hotdog,Book,Beer]"
344,Praise Karina,39,E16,null,null,12-Feb,E,"[Softdrink,Hotdog,Beer]"
8,Marcy Ruthie,21,E16,null,null,19-Jan,E,"[Softdrink,Hotdog,Beer]"
305,Lexi Kester,32,E16,null,null,8-Feb,E,"[Softdrink,Hotdog,Book]"
444,Mikayla Nevil,24,E16,null,null,20-Feb,E,"[Softdrink,Hotdog]"
176,Kade Fae,21,E16,null,null,23-Feb,E,"[Softdrink,Hotdog,Beer]"
371,Roseanne Winfield,23,E16,null,null,14-Feb,E,[Softdrink]
149,Lexi Kester,32,E16,null,null,25-Feb,E,"[Softdrink,Book,Beer]"
253,Byrne Oralie,18,E16,null,null,3-Feb,E,"[Softdrink,Hotdog,Beer]"
266,Humphrey Tamela,20,E16,null,null,4-Feb,E,"[Softdrink,Hotdog,Book]"
224,Ren Aron,37,E16,null,null,1-Feb,E,[Hotdog]
51,Connell Sela,37,E16,null,null,24-Jan,E,[Beer]
15,Suz Sophie,27,E16,null,null,21-Jan,E,[Softdrink]
285,Bethel Romy,32,E16,null,null,6-Feb,E,"[Hotdog,Beer]"
44,Carissa Alexandria,19,E16,null,null,23-Jan,E,"[Hotdog,Book]"
359,Suz Sophie,27,E16,null,null,13-Feb,E,"[Softdrink,Hotdog,Book]"
383,Ferdinand Dwain,34,E16,null,null,15-Feb,E,"[Softdrink,Hotdog]"
200,Lorraine Alyse,34,E16,null,null,5-Feb,E,"[Softdrink,Hotdog,Book]"
187,Julian Monday,21,E16,null,null,7-Feb,E,"[Softdrink,Hotdog,Book,Beer]"
117,Byrne Oralie,18,E16,null,null,21-Feb,E,"[Softdrink,Hotdog,Beer]"
237,Rodger Dorine,21,E16,null,null,2-Feb,E,[]
409,Crew Susanna,20,E16,null,null,17-Feb,E,[Hotdog]
400,Lorraine Alyse,34,E16,null,null,16-Feb,E,"[Softdrink,Hotdog]"
74,Carissa Alexandria,19,E16,null,null,20-Jan,E,"[Softdrink,Beer]"
114,Carey Dakota,21,E16,null,null,21-Feb,E,"[Softdrink,Hotdog]"
209,Ferdinand Dwain,34,E16,null,null,5-Feb,E,"[Book,Beer]"
87,Bethel Romy,32,E16,null,null,19-Feb,E,"[Hotdog,Book,Beer]"
170,Ibrahim Gerarda,29,E16,null,null,11-Feb,E,"[Softdrink,Hotdog]"
459,Roseanne Winfield,23,E16,null,null,22-Feb,E,"[Softdrink,Hotdog]"
464,Ty Jenessa,33,E16,null,null,23-Feb,E,"[Softdrink,Hotdog]"
219,Mikayla Nevil,24,E16,null,null,10-Feb,E,"[Hotdog,Book]"
127,Humphrey Tamela,20,E16,null,null,22-Feb,E,"[Softdrink,Hotdog,Book]"
436,Baxter Georgene,24,E16,null,null,19-Feb,E,"[Softdrink,Hotdog,Book]"
144,Karter Eppie,32,E16,null,null,24-Feb,E,[Book]
292,Sinclair Blythe,30,E16,null,null,7-Feb,E,"[Softdrink,Hotdog]"
163,Jeane Rosalie,32,E16,null,null,11-Feb,E,[Book]
61,Bethel Romy,32,E16,null,null,25-Jan,E,"[Softdrink,Book]"
394,Pece Ravi,30,E6,null,null,16-Feb,E,[Softdrink]
172,Mikayla Nevil,24,E6,null,null,23-Feb,E,"[Softdrink,Hotdog]"
454,Ibrahim Gerarda,29,E6,null,null,22-Feb,E,[Softdrink]
423,Justina Marisa,38,E6,null,null,18-Feb,E,"[Softdrink,Book]"
159,Crew Susanna,20,E6,null,null,11-Feb,E,[Hotdog]
325,Charis June,32,E6,null,null,10-Feb,E,"[Softdrink,Hotdog]"
13,Connell Sela,37,E6,null,null,21-Jan,E,"[Softdrink,Hotdog,Beer]"
501,Izabelle Kelli,22,E6,A,Fight,20-Feb,E,"[Softdrink,Hotdog,Beer]"
195,Byrne Oralie,18,E6,null,null,7-Feb,E,"[Softdrink,Hotdog,Book]"
48,Lexi Kester,32,E6,null,null,24-Jan,E,"[Softdrink,Beer]"
71,Dennis Roseanne,38,E6,null,null,20-Jan,E,"[Hotdog,Book]"
273,Rebekah Sharlene,40,E6,null,null,5-Feb,E,"[Softdrink,Hotdog,Book]"
259,Pece Ravi,30,E6,null,null,4-Feb,E,"[Softdrink,Hotdog,Book,Beer]"
125,Crew Susanna,20,E6,null,null,22-Feb,E,"[Hotdog,Book]"
26,Mikayla Nevil,24,E6,null,null,22-Jan,E,"[Softdrink,Hotdog,Beer]"
277,Humphrey Tamela,20,E6,null,null,6-Feb,E,"[Hotdog,Book]"
404,Alysa Sara,35,E6,null,null,17-Feb,E,[Softdrink]
218,Connell Sela,37,E6,null,null,10-Feb,E,"[Softdrink,Hotdog,Book]"
136,Rebekah Sharlene,40,E6,null,null,24-Feb,E,[Beer]
1,Crew Susanna,20,E6,null,null,19-Jan,E,"[Softdrink,Book]"
198,Gertrude Jezza,20,E6,null,null,5-Feb,E,"[Hotdog,Book]"
146,Melville Brenden,37,E6,null,null,25-Feb,E,[Book]
379,Gertrude Jezza,20,E6,null,null,15-Feb,E,[]
179,Moreen Caren,29,E6,null,null,23-Feb,E,"[Softdrink,Hotdog]"
241,Gertrude Jezza,20,E6,null,null,2-Feb,E,[Softdrink]
112,Gertie Cierra,33,E6,null,null,21-Feb,E,"[Book,Beer]"
290,Pece Ravi,30,E6,null,null,7-Feb,E,"[Softdrink,Hotdog,Book]"
333,Baxter Georgene,24,E6,null,null,11-Feb,E,"[Hotdog,Beer]"
446,Ty Jenessa,33,E6,null,null,21-Feb,E,"[Softdrink,Hotdog,Book,Beer]"
231,Dennis Roseanne,38,E6,null,null,1-Feb,E,[Hotdog]
245,Gertie Cierra,33,E6,null,null,3-Feb,E,"[Softdrink,Hotdog]"
313,Rodger Dorine,21,E6,null,null,9-Feb,E,"[Softdrink,Beer]"
355,Praise Karina,39,E6,null,null,13-Feb,E,"[Softdrink,Hotdog,Book]"
58,Rebekah Sharlene,40,E6,null,null,25-Jan,E,"[Softdrink,Hotdog]"
368,Karter Eppie,32,E4,null,null,14-Feb,E,"[Softdrink,Hotdog,Book]"
1,Crew Susanna,20,E4,null,null,19-Jan,E,"[Softdrink,Book]"
171,Lexi Kester,32,E4,null,null,23-Feb,E,[Softdrink]
234,Rebekah Sharlene,40,E4,null,null,2-Feb,E,"[Softdrink,Book]"
394,Pece Ravi,30,E4,null,null,16-Feb,E,[Softdrink]
355,Praise Karina,39,E4,null,null,13-Feb,E,"[Softdrink,Hotdog,Book]"
46,Gertrude Jezza,20,E4,null,null,24-Jan,E,"[Softdrink,Hotdog]"
71,Dennis Roseanne,38,E4,null,null,20-Jan,E,"[Hotdog,Book]"
101,Rebekah Sharlene,40,E4,null,null,20-Feb,E,[Softdrink]
349,Ren Aron,37,E4,null,null,12-Feb,E,[Softdrink]
26,Mikayla Nevil,24,E4,null,null,22-Jan,E,"[Softdrink,Hotdog,Beer]"
432,Ren Aron,37,E4,null,null,19-Feb,E,"[Softdrink,Hotdog,Book,Beer]"
179,Moreen Caren,29,E4,null,null,23-Feb,E,"[Softdrink,Hotdog]"
454,Ibrahim Gerarda,29,E4,null,null,22-Feb,E,[Softdrink]
272,Marcy Ruthie,21,E4,null,null,5-Feb,E,"[Hotdog,Book]"
196,Baxter Georgene,24,E4,null,null,5-Feb,E,"[Softdrink,Hotdog,Beer]"
112,Gertie Cierra,33,E4,null,null,21-Feb,E,"[Book,Beer]"
283,Sinclair Blythe,30,E4,null,null,6-Feb,E,[Softdrink]
158,Gertrude Jezza,20,E4,null,null,11-Feb,E,"[Softdrink,Hotdog]"
404,Alysa Sara,35,E4,null,null,17-Feb,E,[Softdrink]
95,Justina Marisa,38,E4,null,null,20-Feb,E,"[Softdrink,Hotdog]"
146,Melville Brenden,37,E4,null,null,25-Feb,E,[Book]
290,Pece Ravi,30,E4,null,null,7-Feb,E,"[Softdrink,Hotdog,Book]"
83,Kade Fae,21,E4,null,null,19-Feb,E,"[Softdrink,Hotdog,Beer]"
37,Debbi Carley,35,E4,null,null,23-Jan,E,"[Softdrink,Beer]"
445,Ibrahim Gerarda,29,E4,null,null,21-Feb,E,"[Softdrink,Book]"
195,Byrne Oralie,18,E4,null,null,7-Feb,E,"[Softdrink,Hotdog,Book]"
244,Debbi Carley,35,E4,null,null,3-Feb,E,"[Softdrink,Hotdog]"
418,Ren Aron,37,E4,null,null,18-Feb,E,"[Softdrink,Hotdog]"
331,Debbi Carley,35,E4,null,null,11-Feb,E,"[Hotdog,Book,Beer]"
257,Roseanne Winfield,23,E4,null,null,4-Feb,E,"[Softdrink,Hotdog]"
136,Rebekah Sharlene,40,E4,null,null,24-Feb,E,[Beer]
20,Dennis Roseanne,38,E4,null,null,21-Jan,E,"[Softdrink,Hotdog,Beer]"
122,Moreen Caren,29,E4,null,null,22-Feb,E,"[Softdrink,Beer]"
57,Ibrahim Gerarda,29,E4,null,null,25-Jan,E,"[Softdrink,Book,Beer]"
111,Rebekah Sharlene,40,F1,null,null,21-Feb,F,"[Softdrink,Hotdog,Book,Beer]"
122,Moreen Caren,29,F1,null,null,22-Feb,F,"[Softdrink,Beer]"
337,Carey Dakota,21,F1,null,null,11-Feb,F,"[Hotdog,Beer]"
56,Praise Karina,39,F1,null,null,25-Jan,F,"[Softdrink,Hotdog]"
234,Rebekah Sharlene,40,F1,null,null,2-Feb,F,"[Softdrink,Book]"
403,Rodger Dorine,21,F1,null,null,17-Feb,F,"[Softdrink,Book]"
340,Kade Fae,21,F1,null,null,12-Feb,F,[Hotdog]
272,Marcy Ruthie,21,F1,null,null,5-Feb,F,"[Hotdog,Book]"
104,Dennis Roseanne,38,F1,null,null,20-Feb,F,"[Softdrink,Hotdog,Book,Beer]"
81,Alysa Sara,35,F1,null,null,19-Feb,F,[Book]
440,Jeane Rosalie,32,F1,null,null,20-Feb,F,[]
24,Gertrude Jezza,20,F1,null,null,22-Jan,F,"[Softdrink,Hotdog,Book,Beer]"
416,Humphrey Tamela,20,F1,null,null,18-Feb,F,[]
134,Tad Kathryn,29,F1,null,null,24-Feb,F,"[Hotdog,Beer]"
243,Humphrey Tamela,20,F1,null,null,3-Feb,F,"[Softdrink,Hotdog,Book]"
366,Dennis Roseanne,38,F1,null,null,14-Feb,F,[Beer]
399,Gertrude Jezza,20,F1,null,null,16-Feb,F,"[Softdrink,Hotdog,Beer]"
319,Rebekah Sharlene,40,F1,null,null,9-Feb,F,"[Softdrink,Hotdog]"
283,Sinclair Blythe,30,F1,null,null,6-Feb,F,[Softdrink]
157,Ibrahim Gerarda,29,F1,null,null,25-Feb,F,"[Softdrink,Hotdog,Book]"
468,Ibrahim Gerarda,29,F1,null,null,23-Feb,F,"[Softdrink,Hotdog,Beer]"
229,Carey Dakota,21,F1,null,null,1-Feb,F,[Hotdog]
217,Byrne Oralie,18,F1,null,null,10-Feb,F,[Book]
11,Kristins Vin,26,F1,null,null,21-Jan,F,"[Softdrink,Book]"
35,Mikayla Nevil,24,F1,null,null,23-Jan,F,"[Softdrink,Hotdog,Book]"
256,Melville Brenden,37,F1,null,null,4-Feb,F,"[Hotdog,Beer]"
461,Suz Sophie,27,F1,null,null,22-Feb,F,[Beer]
430,Tad Kathryn,29,F1,null,null,19-Feb,F,"[Softdrink,Hotdog,Book,Beer]"
0,Roseanne Winfield,23,F1,null,null,19-Jan,F,"[Softdrink,Hotdog]"
196,Baxter Georgene,24,F1,null,null,5-Feb,F,"[Softdrink,Hotdog,Beer]"
184,Karter Eppie,32,F1,null,null,7-Feb,F,"[Softdrink,Hotdog]"
298,Mikayla Nevil,24,F1,null,null,8-Feb,F,"[Hotdog,Beer]"
69,Connie Nadia,32,F1,null,null,20-Jan,F,[]
353,Byrne Oralie,18,F1,null,null,13-Feb,F,[Beer]
323,Praise Karina,39,F1,null,null,10-Feb,F,"[Softdrink,Book,Beer]"
377,Karter Eppie,32,F1,null,null,15-Feb,F,"[Softdrink,Hotdog,Book,Beer]"
171,Lexi Kester,32,F1,null,null,23-Feb,F,[Softdrink]
158,Gertrude Jezza,20,F1,null,null,11-Feb,F,"[Softdrink,Hotdog]"
112,Gertie Cierra,33,F1,null,null,21-Feb,F,"[Book,Beer]"
290,Pece Ravi,30,F1,null,null,7-Feb,F,"[Softdrink,Hotdog,Book]"
47,Roseanne Winfield,23,F1,null,null,24-Jan,F,[]
159,Crew Susanna,20,F7,null,null,11-Feb,F,[Hotdog]
187,Julian Monday,21,F7,null,null,7-Feb,F,"[Softdrink,Hotdog,Book,Beer]"
82,Ferdinand Dwain,34,F7,null,null,19-Feb,F,[]
124,Debbi Carley,35,F7,null,null,22-Feb,F,"[Softdrink,Hotdog,Beer]"
341,Kristins Vin,26,F7,null,null,12-Feb,F,"[Softdrink,Hotdog,Book]"
273,Rebekah Sharlene,40,F7,null,null,5-Feb,F,"[Softdrink,Hotdog,Book]"
39,Ferdinand Dwain,34,F7,null,null,23-Jan,F,"[Softdrink,Hotdog]"
71,Dennis Roseanne,38,F7,null,null,20-Jan,F,"[Hotdog,Book]"
4,Bethel Romy,32,F7,null,null,19-Jan,F,[Softdrink]
98,Carey Dakota,21,F7,null,null,20-Feb,F,"[Softdrink,Hotdog,Book]"
213,Justina Marisa,38,F7,null,null,10-Feb,F,"[Softdrink,Hotdog,Book,Beer]"
432,Ren Aron,37,F7,null,null,19-Feb,F,"[Softdrink,Hotdog,Book,Beer]"
212,Bethel Romy,32,F7,null,null,10-Feb,F,"[Softdrink,Beer]"
393,Suz Sophie,27,F7,null,null,16-Feb,F,"[Softdrink,Hotdog,Book]"
135,Byrne Oralie,18,F7,null,null,24-Feb,F,"[Hotdog,Beer]"
113,Connell Sela,37,F7,null,null,21-Feb,F,[Softdrink]
147,Byrne Oralie,18,F7,null,null,25-Feb,F,[Hotdog]
312,Sinclair Blythe,30,F7,null,null,9-Feb,F,"[Softdrink,Hotdog,Book]"
355,Praise Karina,39,F7,null,null,13-Feb,F,"[Softdrink,Hotdog,Book]"
419,Ferdinand Dwain,34,F7,null,null,18-Feb,F,"[Softdrink,Beer]"
278,Dennis Roseanne,38,F7,null,null,6-Feb,F,"[Softdrink,Hotdog,Book]"
259,Pece Ravi,30,F7,null,null,4-Feb,F,"[Softdrink,Hotdog,Book,Beer]"
101,Rebekah Sharlene,40,F7,null,null,20-Feb,F,[Softdrink]
386,Ty Jenessa,33,F7,null,null,15-Feb,F,"[Hotdog,Beer]"
198,Gertrude Jezza,20,F7,null,null,5-Feb,F,"[Hotdog,Book]"
180,Ren Aron,37,F7,null,null,23-Feb,F,[Softdrink]
331,Debbi Carley,35,F7,null,null,11-Feb,F,"[Hotdog,Book,Beer]"
241,Gertrude Jezza,20,F7,null,null,2-Feb,F,[Softdrink]
446,Ty Jenessa,33,F7,null,null,21-Feb,F,"[Softdrink,Hotdog,Book,Beer]"
300,Ibrahim Gerarda,29,F7,null,null,8-Feb,F,"[Softdrink,Hotdog,Beer]"
59,Byrne Oralie,18,F7,null,null,25-Jan,F,"[Softdrink,Hotdog]"
369,Rebekah Sharlene,40,F11,null,null,14-Feb,F,[Hotdog]
246,Roseanne Winfield,23,F11,null,null,3-Feb,F,[Softdrink]
136,Rebekah Sharlene,40,F11,null,null,24-Feb,F,[Beer]
231,Dennis Roseanne,38,F11,null,null,1-Feb,F,[Hotdog]
173,Charis June,32,F11,null,null,23-Feb,F,"[Softdrink,Hotdog]"
83,Kade Fae,21,F11,null,null,19-Feb,F,"[Softdrink,Hotdog,Beer]"
325,Charis June,32,F11,null,null,10-Feb,F,"[Softdrink,Hotdog]"
126,Justina Marisa,38,F11,null,null,22-Feb,F,"[Hotdog,Book,Beer]"
420,Connell Sela,37,F11,null,null,18-Feb,F,"[Softdrink,Hotdog,Book,Beer]"
148,Marcy Ruthie,21,F11,null,null,25-Feb,F,"[Softdrink,Hotdog]"
236,Connell Sela,37,F11,null,null,2-Feb,F,[Softdrink]
5,Humphrey Tamela,20,F11,null,null,19-Jan,F,[]
447,Ferdinand Dwain,34,F11,null,null,21-Feb,F,[Beer]
13,Connell Sela,37,F11,null,null,21-Jan,F,"[Softdrink,Hotdog,Beer]"
292,Sinclair Blythe,30,F11,null,null,7-Feb,F,"[Softdrink,Hotdog]"
281,Gertie Cierra,33,F11,null,null,6-Feb,F,"[Softdrink,Hotdog]"
30,Bethel Romy,32,F11,null,null,22-Jan,F,[Softdrink]
343,Karter Eppie,32,F11,null,null,12-Feb,F,"[Softdrink,Hotdog]"
189,Rodger Dorine,21,F11,null,null,7-Feb,F,"[Hotdog,Beer]"
73,Connell Sela,37,F11,null,null,20-Jan,F,"[Book,Beer]"
42,Suz Sophie,27,F11,null,null,23-Jan,F,"[Softdrink,Hotdog,Book]"
406,Baxter Georgene,24,F11,null,null,17-Feb,F,[Softdrink]
260,Lexi Kester,32,F11,null,null,4-Feb,F,"[Softdrink,Hotdog,Book]"
465,Dennis Roseanne,38,F11,null,null,23-Feb,F,"[Softdrink,Hotdog]"
201,Justina Marisa,38,F11,null,null,5-Feb,F,"[Softdrink,Book,Beer]"
118,Moreen Caren,29,F11,null,null,21-Feb,F,[Softdrink]
395,Byrne Oralie,18,F11,null,null,16-Feb,F,"[Softdrink,Hotdog]"
99,Lorraine Alyse,34,F11,null,null,20-Feb,F,[Softdrink]
456,Sinclair Blythe,30,F11,null,null,22-Feb,F,"[Softdrink,Book]"
51,Connell Sela,37,F11,null,null,24-Jan,F,[Beer]
302,Marcy Ruthie,21,F11,null,null,8-Feb,F,[Softdrink]
215,Baxter Georgene,24,F11,null,null,10-Feb,F,[]
60,Suz Sophie,27,F11,null,null,25-Jan,F,"[Softdrink,Hotdog]"
354,Moreen Caren,29,F5,null,null,13-Feb,F,[Softdrink]
278,Dennis Roseanne,38,F5,null,null,6-Feb,F,"[Softdrink,Hotdog,Book]"
48,Lexi Kester,32,F5,null,null,24-Jan,F,"[Softdrink,Beer]"
312,Sinclair Blythe,30,F5,null,null,9-Feb,F,"[Softdrink,Hotdog,Book]"
445,Ibrahim Gerarda,29,F5,null,null,21-Feb,F,"[Softdrink,Book]"
112,Gertie Cierra,33,F5,null,null,21-Feb,F,"[Book,Beer]"
207,Debbi Carley,35,F5,null,null,5-Feb,F,"[Softdrink,Hotdog,Book,Beer]"
186,Ty Jenessa,33,F5,null,null,7-Feb,F,"[Softdrink,Hotdog]"
273,Rebekah Sharlene,40,F5,null,null,5-Feb,F,"[Softdrink,Hotdog,Book]"
413,Sinclair Blythe,30,F5,null,null,17-Feb,F,"[Softdrink,Hotdog,Beer]"
506,Ryder Elissa,31,F5,B,Warning,24-Feb,F,"[Softdrink,Hotdog]"
2,Alysa Sara,35,F5,null,null,19-Jan,F,"[Hotdog,Book]"
180,Ren Aron,37,F5,null,null,23-Feb,F,[Softdrink]
368,Karter Eppie,32,F5,null,null,14-Feb,F,"[Softdrink,Hotdog,Book]"
378,Pece Ravi,30,F5,null,null,15-Feb,F,"[Softdrink,Hotdog,Beer]"
82,Ferdinand Dwain,34,F5,null,null,19-Feb,F,[]
330,Connell Sela,37,F5,null,null,11-Feb,F,[]
300,Ibrahim Gerarda,29,F5,null,null,8-Feb,F,"[Softdrink,Hotdog,Beer]"
97,Melville Brenden,37,F5,null,null,20-Feb,F,"[Hotdog,Book]"
70,Alysa Sara,35,F5,null,null,20-Jan,F,[Softdrink]
20,Dennis Roseanne,38,F5,null,null,21-Jan,F,"[Softdrink,Hotdog,Beer]"
218,Connell Sela,37,F5,null,null,10-Feb,F,"[Softdrink,Hotdog,Book]"
463,Debbi Carley,35,F5,null,null,23-Feb,F,[Hotdog]
159,Crew Susanna,20,F5,null,null,11-Feb,F,[Hotdog]
26,Mikayla Nevil,24,F5,null,null,22-Jan,F,"[Softdrink,Hotdog,Beer]"
222,Kristins Vin,26,F5,null,null,1-Feb,F,"[Softdrink,Hotdog]"
341,Kristins Vin,26,F5,null,null,12-Feb,F,"[Softdrink,Hotdog,Book]"
441,Karter Eppie,32,F5,null,null,20-Feb,F,"[Softdrink,Hotdog,Book,Beer]"
241,Gertrude Jezza,20,F5,null,null,2-Feb,F,[Softdrink]
432,Ren Aron,37,F5,null,null,19-Feb,F,"[Softdrink,Hotdog,Book,Beer]"
58,Rebekah Sharlene,40,F5,null,null,25-Jan,F,"[Softdrink,Hotdog]"
123,Tad Kathryn,29,F5,null,null,22-Feb,F,[Beer]
265,Ren Aron,37,F5,null,null,4-Feb,F,"[Softdrink,Beer]"
291,Baxter Georgene,24,F5,null,null,7-Feb,F,"[Softdrink,Hotdog,Beer]"
369,Rebekah Sharlene,40,F13,null,null,14-Feb,F,[Hotdog]
248,Rebekah Sharlene,40,F13,null,null,3-Feb,F,[Softdrink]
189,Rodger Dorine,21,F13,null,null,7-Feb,F,"[Hotdog,Beer]"
325,Charis June,32,F13,null,null,10-Feb,F,"[Softdrink,Hotdog]"
174,Sinclair Blythe,30,F13,null,null,23-Feb,F,"[Softdrink,Hotdog,Book,Beer]"
236,Connell Sela,37,F13,null,null,2-Feb,F,[Softdrink]
165,Karter Eppie,32,F13,null,null,11-Feb,F,"[Softdrink,Hotdog,Book]"
448,Carissa Alexandria,19,F13,null,null,21-Feb,F,[]
409,Crew Susanna,20,F13,null,null,17-Feb,F,[Hotdog]
216,Gertie Cierra,33,F13,null,null,10-Feb,F,"[Softdrink,Hotdog,Beer]"
343,Karter Eppie,32,F13,null,null,12-Feb,F,"[Softdrink,Hotdog]"
231,Dennis Roseanne,38,F13,null,null,1-Feb,F,[Hotdog]
466,Byrne Oralie,18,F13,null,null,23-Feb,F,[Beer]
389,Carey Dakota,21,F13,null,null,15-Feb,F,"[Softdrink,Hotdog,Book,Beer]"
420,Connell Sela,37,F13,null,null,18-Feb,F,"[Softdrink,Hotdog,Book,Beer]"
14,Julian Monday,21,F13,null,null,21-Jan,F,"[Hotdog,Beer]"
274,Roseanne Winfield,23,F13,null,null,5-Feb,F,"[Hotdog,Book]"
100,Gertrude Jezza,20,F13,null,null,20-Feb,F,"[Softdrink,Book]"
396,Moreen Caren,29,F13,null,null,16-Feb,F,"[Softdrink,Beer]"
356,Tad Kathryn,29,F13,null,null,13-Feb,F,[Hotdog]
136,Rebekah Sharlene,40,F13,null,null,24-Feb,F,[Beer]
149,Lexi Kester,32,F13,null,null,25-Feb,F,"[Softdrink,Book,Beer]"
442,Marcy Ruthie,21,F13,null,null,20-Feb,F,[Softdrink]
303,Bethel Romy,32,F13,null,null,8-Feb,F,"[Book,Beer]"
201,Justina Marisa,38,F13,null,null,5-Feb,F,"[Softdrink,Book,Beer]"
293,Gertrude Jezza,20,F13,null,null,7-Feb,F,"[Softdrink,Book,Beer]"
75,Gertie Cierra,33,F13,null,null,20-Jan,F,"[Softdrink,Hotdog,Beer]"
84,Kristins Vin,26,F13,null,null,19-Feb,F,"[Hotdog,Book,Beer]"
119,Tad Kathryn,29,F13,null,null,21-Feb,F,"[Softdrink,Hotdog]"
60,Suz Sophie,27,F13,null,null,25-Jan,F,"[Softdrink,Hotdog]"
313,Rodger Dorine,21,F13,null,null,9-Feb,F,"[Softdrink,Beer]"
42,Suz Sophie,27,F13,null,null,23-Jan,F,"[Softdrink,Hotdog,Book]"
126,Justina Marisa,38,F13,null,null,22-Feb,F,"[Hotdog,Book,Beer]"
263,Ferdinand Dwain,34,F13,null,null,4-Feb,F,[Hotdog]
332,Gertie Cierra,33,F13,null,null,11-Feb,F,[Hotdog]
52,Tad Kathryn,29,F13,null,null,24-Jan,F,"[Softdrink,Hotdog]"
282,Carey Dakota,21,F13,null,null,6-Feb,F,"[Softdrink,Hotdog]"
6,Lorraine Alyse,34,F13,null,null,19-Jan,F,[]
30,Bethel Romy,32,F13,null,null,22-Jan,F,[Softdrink]
456,Sinclair Blythe,30,F13,null,null,22-Feb,F,"[Softdrink,Book]"
335,Kristins Vin,26,F20,null,null,11-Feb,F,"[Softdrink,Hotdog,Beer]"
429,Praise Karina,39,F20,null,null,18-Feb,F,"[Hotdog,Beer]"
16,Carey Dakota,21,F20,null,null,21-Jan,F,"[Softdrink,Hotdog,Book]"
387,Moreen Caren,29,F20,null,null,15-Feb,F,[Softdrink]
411,Tad Kathryn,29,F20,null,null,17-Feb,F,"[Softdrink,Book,Beer]"
191,Crew Susanna,20,F20,null,null,7-Feb,F,"[Softdrink,Hotdog,Book]"
87,Bethel Romy,32,F20,null,null,19-Feb,F,"[Hotdog,Book,Beer]"
117,Byrne Oralie,18,F20,null,null,21-Feb,F,"[Softdrink,Hotdog,Beer]"
102,Crew Susanna,20,F20,null,null,20-Feb,F,[]
181,Ferdinand Dwain,34,F20,null,null,23-Feb,F,[Softdrink]
44,Carissa Alexandria,19,F20,null,null,23-Jan,F,"[Hotdog,Book]"
151,Kade Fae,21,F20,null,null,25-Feb,F,"[Hotdog,Beer]"
204,Suz Sophie,27,F20,null,null,5-Feb,F,[Beer]
310,Sinclair Blythe,30,F20,null,null,8-Feb,F,[Softdrink]
209,Ferdinand Dwain,34,F20,null,null,5-Feb,F,"[Book,Beer]"
239,Lexi Kester,32,F20,null,null,2-Feb,F,[]
227,Charis June,32,F20,null,null,1-Feb,F,"[Softdrink,Beer]"
195,Byrne Oralie,18,F20,null,null,7-Feb,F,"[Softdrink,Hotdog,Book]"
436,Baxter Georgene,24,F20,null,null,19-Feb,F,"[Softdrink,Hotdog,Book]"
373,Baxter Georgene,24,F20,null,null,14-Feb,F,"[Softdrink,Hotdog,Book,Beer]"
177,Baxter Georgene,24,F20,null,null,23-Feb,F,[Book]
462,Ogden Terrance,26,F20,null,null,22-Feb,F,"[Softdrink,Beer]"
55,Ogden Terrance,26,F20,null,null,24-Jan,F,"[Softdrink,Hotdog,Beer]"
211,Lexi Kester,32,F20,null,null,10-Feb,F,[Softdrink]
352,Crew Susanna,20,F20,null,null,12-Feb,F,"[Softdrink,Book,Beer]"
288,Lorraine Alyse,34,F20,null,null,6-Feb,F,"[Softdrink,Hotdog,Book]"
116,Ogden Terrance,26,F20,null,null,21-Feb,F,"[Hotdog,Beer]"
400,Lorraine Alyse,34,F20,null,null,16-Feb,F,"[Softdrink,Hotdog]"
138,Bethel Romy,32,F20,null,null,24-Feb,F,"[Softdrink,Book,Beer]"
316,Lexi Kester,32,F20,null,null,9-Feb,F,"[Hotdog,Book]"
28,Moreen Caren,29,F20,null,null,22-Jan,F,"[Softdrink,Hotdog,Book,Beer]"
267,Connie Nadia,32,F20,null,null,4-Feb,F,"[Softdrink,Beer]"
252,Pece Ravi,30,F20,null,null,3-Feb,F,[Beer]
64,Marcy Ruthie,21,F20,null,null,25-Jan,F,[Softdrink]
129,Charis June,32,F20,null,null,22-Feb,F,[Hotdog]
359,Suz Sophie,27,F20,null,null,13-Feb,F,"[Softdrink,Hotdog,Book]"
163,Jeane Rosalie,32,F20,null,null,11-Feb,F,[Book]
220,Dennis Roseanne,38,F20,null,null,10-Feb,F,"[Softdrink,Beer]"
