ticketid,person,age,seat,team,eventType,date,gate,products,target,Softdrink,Beer,Hotdog,Book
341,Kristins Vin,26,F5,,,12-Feb,F,"[Softdrink,Hotdog,Book]",False,True,False,True,True
441,Karter Eppie,32,F5,,,20-Feb,F,"[Softdrink,Hotdog,Book,Beer]",False,True,True,True,True
241,Gertrude Jezza,20,F5,,,2-Feb,F,[Softdrink],False,True,False,False,False
432,Ren Aron,37,F5,,,19-Feb,F,"[Softdrink,Hotdog,Book,Beer]",False,True,True,True,True
58,Rebekah Sharlene,40,F5,,,25-Jan,F,"[Softdrink,Hotdog]",False,True,False,True,False
123,Tad Kathryn,29,F5,,,22-Feb,F,[Beer],False,False,True,False,False
265,Ren Aron,37,F5,,,4-Feb,F,"[Softdrink,Beer]",False,True,True,False,False
291,Baxter Georgene,24,F5,,,7-Feb,F,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
369,Rebekah Sharlene,40,F13,,,14-Feb,F,[Hotdog],False,False,False,True,False
248,Rebekah Sharlene,40,F13,,,3-Feb,F,[Softdrink],False,True,False,False,False
189,Rodger Dorine,21,F13,,,7-Feb,F,"[Hotdog,Beer]",False,False,True,True,False
325,Charis June,32,F13,,,10-Feb,F,"[Softdrink,Hotdog]",False,True,False,True,False
174,Sinclair Blythe,30,F13,,,23-Feb,F,"[Softdrink,Hotdog,Book,Beer]",False,True,True,True,True
236,Connell Sela,37,F13,,,2-Feb,F,[Softdrink],False,True,False,False,False
165,Karter Eppie,32,F13,,,11-Feb,F,"[Softdrink,Hotdog,Book]",False,True,False,True,True
448,Carissa Alexandria,19,F13,,,21-Feb,F,[],False,False,False,False,False
409,Crew Susanna,20,F13,,,17-Feb,F,[Hotdog],False,False,False,True,False
216,Gertie Cierra,33,F13,,,10-Feb,F,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
343,Karter Eppie,32,F13,,,12-Feb,F,"[Softdrink,Hotdog]",False,True,False,True,False
231,Dennis Roseanne,38,F13,,,1-Feb,F,[Hotdog],False,False,False,True,False
466,Byrne Oralie,18,F13,,,23-Feb,F,[Beer],False,False,True,False,False
389,Carey Dakota,21,F13,,,15-Feb,F,"[Softdrink,Hotdog,Book,Beer]",False,True,True,True,True
420,Connell Sela,37,F13,,,18-Feb,F,"[Softdrink,Hotdog,Book,Beer]",False,True,True,True,True
14,Julian Monday,21,F13,,,21-Jan,F,"[Hotdog,Beer]",False,False,True,True,False
274,Roseanne Winfield,23,F13,,,5-Feb,F,"[Hotdog,Book]",False,False,False,True,True
100,Gertrude Jezza,20,F13,,,20-Feb,F,"[Softdrink,Book]",False,True,False,False,True
396,Moreen Caren,29,F13,,,16-Feb,F,"[Softdrink,Beer]",False,True,True,False,False
356,Tad Kathryn,29,F13,,,13-Feb,F,[Hotdog],False,False,False,True,False
136,Rebekah Sharlene,40,F13,,,24-Feb,F,[Beer],False,False,True,False,False
149,Lexi Kester,32,F13,,,25-Feb,F,"[Softdrink,Book,Beer]",False,True,True,False,True
442,Marcy Ruthie,21,F13,,,20-Feb,F,[Softdrink],False,True,False,False,False
303,Bethel Romy,32,F13,,,8-Feb,F,"[Book,Beer]",False,False,True,False,True
201,Justina Marisa,38,F13,,,5-Feb,F,"[Softdrink,Book,Beer]",False,True,True,False,True
293,Gertrude Jezza,20,F13,,,7-Feb,F,"[Softdrink,Book,Beer]",False,True,True,False,True
75,Gertie Cierra,33,F13,,,20-Jan,F,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
84,Kristins Vin,26,F13,,,19-Feb,F,"[Hotdog,Book,Beer]",False,False,True,True,True
119,Tad Kathryn,29,F13,,,21-Feb,F,"[Softdrink,Hotdog]",False,True,False,True,False
60,Suz Sophie,27,F13,,,25-Jan,F,"[Softdrink,Hotdog]",False,True,False,True,False
313,Rodger Dorine,21,F13,,,9-Feb,F,"[Softdrink,Beer]",False,True,True,False,False
42,Suz Sophie,27,F13,,,23-Jan,F,"[Softdrink,Hotdog,Book]",False,True,False,True,True
126,Justina Marisa,38,F13,,,22-Feb,F,"[Hotdog,Book,Beer]",False,False,True,True,True
263,Ferdinand Dwain,34,F13,,,4-Feb,F,[Hotdog],False,False,False,True,False
332,Gertie Cierra,33,F13,,,11-Feb,F,[Hotdog],False,False,False,True,False
52,Tad Kathryn,29,F13,,,24-Jan,F,"[Softdrink,Hotdog]",False,True,False,True,False
282,Carey Dakota,21,F13,,,6-Feb,F,"[Softdrink,Hotdog]",False,True,False,True,False
6,Lorraine Alyse,34,F13,,,19-Jan,F,[],False,False,False,False,False
30,Bethel Romy,32,F13,,,22-Jan,F,[Softdrink],False,True,False,False,False
456,Sinclair Blythe,30,F13,,,22-Feb,F,"[Softdrink,Book]",False,True,False,False,True
335,Kristins Vin,26,F20,,,11-Feb,F,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
429,Praise Karina,39,F20,,,18-Feb,F,"[Hotdog,Beer]",False,False,True,True,False
16,Carey Dakota,21,F20,,,21-Jan,F,"[Softdrink,Hotdog,Book]",False,True,False,True,True
387,Moreen Caren,29,F20,,,15-Feb,F,[Softdrink],False,True,False,False,False
411,Tad Kathryn,29,F20,,,17-Feb,F,"[Softdrink,Book,Beer]",False,True,True,False,True
191,Crew Susanna,20,F20,,,7-Feb,F,"[Softdrink,Hotdog,Book]",False,True,False,True,True
87,Bethel Romy,32,F20,,,19-Feb,F,"[Hotdog,Book,Beer]",False,False,True,True,True
117,Byrne Oralie,18,F20,,,21-Feb,F,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
102,Crew Susanna,20,F20,,,20-Feb,F,[],False,False,False,False,False
181,Ferdinand Dwain,34,F20,,,23-Feb,F,[Softdrink],False,True,False,False,False
44,Carissa Alexandria,19,F20,,,23-Jan,F,"[Hotdog,Book]",False,False,False,True,True
151,Kade Fae,21,F20,,,25-Feb,F,"[Hotdog,Beer]",False,False,True,True,False
204,Suz Sophie,27,F20,,,5-Feb,F,[Beer],False,False,True,False,False
310,Sinclair Blythe,30,F20,,,8-Feb,F,[Softdrink],False,True,False,False,False
209,Ferdinand Dwain,34,F20,,,5-Feb,F,"[Book,Beer]",False,False,True,False,True
239,Lexi Kester,32,F20,,,2-Feb,F,[],False,False,False,False,False
227,Charis June,32,F20,,,1-Feb,F,"[Softdrink,Beer]",False,True,True,False,False
195,Byrne Oralie,18,F20,,,7-Feb,F,"[Softdrink,Hotdog,Book]",False,True,False,True,True
436,Baxter Georgene,24,F20,,,19-Feb,F,"[Softdrink,Hotdog,Book]",False,True,False,True,True
373,Baxter Georgene,24,F20,,,14-Feb,F,"[Softdrink,Hotdog,Book,Beer]",False,True,True,True,True
177,Baxter Georgene,24,F20,,,23-Feb,F,[Book],False,False,False,False,True
462,Ogden Terrance,26,F20,,,22-Feb,F,"[Softdrink,Beer]",False,True,True,False,False
55,Ogden Terrance,26,F20,,,24-Jan,F,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
211,Lexi Kester,32,F20,,,10-Feb,F,[Softdrink],False,True,False,False,False
352,Crew Susanna,20,F20,,,12-Feb,F,"[Softdrink,Book,Beer]",False,True,True,False,True
288,Lorraine Alyse,34,F20,,,6-Feb,F,"[Softdrink,Hotdog,Book]",False,True,False,True,True
116,Ogden Terrance,26,F20,,,21-Feb,F,"[Hotdog,Beer]",False,False,True,True,False
400,Lorraine Alyse,34,F20,,,16-Feb,F,"[Softdrink,Hotdog]",False,True,False,True,False
138,Bethel Romy,32,F20,,,24-Feb,F,"[Softdrink,Book,Beer]",False,True,True,False,True
316,Lexi Kester,32,F20,,,9-Feb,F,"[Hotdog,Book]",False,False,False,True,True
28,Moreen Caren,29,F20,,,22-Jan,F,"[Softdrink,Hotdog,Book,Beer]",False,True,True,True,True
267,Connie Nadia,32,F20,,,4-Feb,F,"[Softdrink,Beer]",False,True,True,False,False
252,Pece Ravi,30,F20,,,3-Feb,F,[Beer],False,False,True,False,False
64,Marcy Ruthie,21,F20,,,25-Jan,F,[Softdrink],False,True,False,False,False
129,Charis June,32,F20,,,22-Feb,F,[Hotdog],False,False,False,True,False
359,Suz Sophie,27,F20,,,13-Feb,F,"[Softdrink,Hotdog,Book]",False,True,False,True,True
163,Jeane Rosalie,32,F20,,,11-Feb,F,[Book],False,False,False,False,True
220,Dennis Roseanne,38,F20,,,10-Feb,F,"[Softdrink,Beer]",False,True,True,False,False
443,Baxter Georgene,24,F20,,,20-Feb,F,[],False,False,False,False,False
80,Baxter Georgene,24,F20,,,20-Jan,F,"[Softdrink,Hotdog]",False,True,False,True,False
10,Gertrude Jezza,20,F20,,,19-Jan,F,[Beer],False,False,True,False,False
114,Carey Dakota,21,F12,,,21-Feb,F,"[Softdrink,Hotdog]",False,True,False,True,False
313,Rodger Dorine,21,F12,,,9-Feb,F,"[Softdrink,Beer]",False,True,True,False,False
13,Connell Sela,37,F12,,,21-Jan,F,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
75,Gertie Cierra,33,F12,,,20-Jan,F,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
189,Rodger Dorine,21,F12,,,7-Feb,F,"[Hotdog,Beer]",False,False,True,True,False
466,Byrne Oralie,18,F12,,,23-Feb,F,[Beer],False,False,True,False,False
60,Suz Sophie,27,F12,,,25-Jan,F,"[Softdrink,Hotdog]",False,True,False,True,False
408,Justina Marisa,38,F12,,,17-Feb,F,"[Softdrink,Beer]",False,True,True,False,False
30,Bethel Romy,32,F12,,,22-Jan,F,[Softdrink],False,True,False,False,False
282,Carey Dakota,21,F12,,,6-Feb,F,"[Softdrink,Hotdog]",False,True,False,True,False
216,Gertie Cierra,33,F12,,,10-Feb,F,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
201,Justina Marisa,38,F12,,,5-Feb,F,"[Softdrink,Book,Beer]",False,True,True,False,True
293,Gertrude Jezza,20,F12,,,7-Feb,F,"[Softdrink,Book,Beer]",False,True,True,False,True
99,Lorraine Alyse,34,F12,,,20-Feb,F,[Softdrink],False,True,False,False,False
51,Connell Sela,37,F12,,,24-Jan,F,[Beer],False,False,True,False,False
149,Lexi Kester,32,F12,,,25-Feb,F,"[Softdrink,Book,Beer]",False,True,True,False,True
325,Charis June,32,F12,,,10-Feb,F,"[Softdrink,Hotdog]",False,True,False,True,False
420,Connell Sela,37,F12,,,18-Feb,F,"[Softdrink,Hotdog,Book,Beer]",False,True,True,True,True
448,Carissa Alexandria,19,F12,,,21-Feb,F,[],False,False,False,False,False
84,Kristins Vin,26,F12,,,19-Feb,F,"[Hotdog,Book,Beer]",False,False,True,True,True
263,Ferdinand Dwain,34,F12,,,4-Feb,F,[Hotdog],False,False,False,True,False
456,Sinclair Blythe,30,F12,,,22-Feb,F,"[Softdrink,Book]",False,True,False,False,True
165,Karter Eppie,32,F12,,,11-Feb,F,"[Softdrink,Hotdog,Book]",False,True,False,True,True
302,Marcy Ruthie,21,F12,,,8-Feb,F,[Softdrink],False,True,False,False,False
42,Suz Sophie,27,F12,,,23-Jan,F,"[Softdrink,Hotdog,Book]",False,True,False,True,True
395,Byrne Oralie,18,F12,,,16-Feb,F,"[Softdrink,Hotdog]",False,True,False,True,False
369,Rebekah Sharlene,40,F12,,,14-Feb,F,[Hotdog],False,False,False,True,False
173,Charis June,32,F12,,,23-Feb,F,"[Softdrink,Hotdog]",False,True,False,True,False
236,Connell Sela,37,F12,,,2-Feb,F,[Softdrink],False,True,False,False,False
5,Humphrey Tamela,20,F12,,,19-Jan,F,[],False,False,False,False,False
136,Rebekah Sharlene,40,F12,,,24-Feb,F,[Beer],False,False,True,False,False
231,Dennis Roseanne,38,F12,,,1-Feb,F,[Hotdog],False,False,False,True,False
248,Rebekah Sharlene,40,F12,,,3-Feb,F,[Softdrink],False,True,False,False,False
126,Justina Marisa,38,F12,,,22-Feb,F,"[Hotdog,Book,Beer]",False,False,True,True,True
442,Marcy Ruthie,21,F12,,,20-Feb,F,[Softdrink],False,True,False,False,False
389,Carey Dakota,21,F12,,,15-Feb,F,"[Softdrink,Hotdog,Book,Beer]",False,True,True,True,True
343,Karter Eppie,32,F12,,,12-Feb,F,"[Softdrink,Hotdog]",False,True,False,True,False
379,Gertrude Jezza,20,F16,,,15-Feb,F,[],False,False,False,False,False
50,Baxter Georgene,24,F16,,,24-Jan,F,"[Hotdog,Beer]",False,False,True,True,False
238,Lorraine Alyse,34,F16,,,2-Feb,F,"[Softdrink,Hotdog]",False,True,False,True,False
76,Praise Karina,39,F16,,,20-Jan,F,[Softdrink],False,True,False,False,False
370,Justina Marisa,38,F16,,,14-Feb,F,"[Softdrink,Hotdog]",False,True,False,True,False
223,Gertrude Jezza,20,F16,,,1-Feb,F,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
294,Lorraine Alyse,34,F16,,,7-Feb,F,[Softdrink],False,True,False,False,False
107,Kristins Vin,26,F16,,,20-Feb,F,[Softdrink],False,True,False,False,False
128,Kade Fae,21,F16,,,22-Feb,F,[Softdrink],False,True,False,False,False
216,Gertie Cierra,33,F16,,,10-Feb,F,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
84,Kristins Vin,26,F16,,,19-Feb,F,"[Hotdog,Book,Beer]",False,False,True,True,True
409,Crew Susanna,20,F16,,,17-Feb,F,[Hotdog],False,False,False,True,False
113,Connell Sela,37,F16,,,21-Feb,F,[Softdrink],False,True,False,False,False
470,Crew Susanna,20,F16,,,23-Feb,F,[],False,False,False,False,False
271,Sinclair Blythe,30,F16,,,4-Feb,F,[Softdrink],False,True,False,False,False
27,Kristins Vin,26,F16,,,22-Jan,F,[Softdrink],False,True,False,False,False
150,Baxter Georgene,24,F16,,,25-Feb,F,"[Book,Beer]",False,False,True,False,True
120,Karter Eppie,32,F16,,,21-Feb,F,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
219,Mikayla Nevil,24,F16,,,10-Feb,F,"[Hotdog,Book]",False,False,False,True,True
435,Humphrey Tamela,20,F16,,,19-Feb,F,"[Hotdog,Beer]",False,False,True,True,False
105,Sinclair Blythe,30,F16,,,20-Feb,F,"[Softdrink,Book]",False,True,False,False,True
175,Julian Monday,21,F16,,,23-Feb,F,"[Softdrink,Book]",False,True,False,False,True
251,Rodger Dorine,21,F16,,,3-Feb,F,"[Softdrink,Hotdog]",False,True,False,True,False
190,Ibrahim Gerarda,29,F16,,,7-Feb,F,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
396,Moreen Caren,29,F16,,,16-Feb,F,"[Softdrink,Beer]",False,True,True,False,False
304,Dennis Roseanne,38,F16,,,8-Feb,F,"[Softdrink,Beer]",False,True,True,False,False
344,Praise Karina,39,F16,,,12-Feb,F,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
315,Justina Marisa,38,F16,,,9-Feb,F,[],False,False,False,False,False
162,Praise Karina,39,F16,,,11-Feb,F,"[Softdrink,Beer]",False,True,True,False,False
424,Carey Dakota,21,F16,,,18-Feb,F,"[Softdrink,Hotdog,Book,Beer]",False,True,True,True,True
61,Bethel Romy,32,F16,,,25-Jan,F,"[Softdrink,Book]",False,True,False,False,True
275,Humphrey Tamela,20,F16,,,5-Feb,F,[Softdrink],False,True,False,False,False
8,Marcy Ruthie,21,F16,,,19-Jan,F,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
332,Gertie Cierra,33,F16,,,11-Feb,F,[Hotdog],False,False,False,True,False
43,Alysa Sara,35,F16,,,23-Jan,F,"[Softdrink,Beer]",False,True,True,False,False
457,Byrne Oralie,18,F16,,,22-Feb,F,"[Hotdog,Book,Beer]",False,False,True,True,True
15,Suz Sophie,27,F16,,,21-Jan,F,[Softdrink],False,True,False,False,False
358,Lorraine Alyse,34,F16,,,13-Feb,F,"[Softdrink,Book,Beer]",False,True,True,False,True
203,Carissa Alexandria,19,F16,,,5-Feb,F,"[Softdrink,Beer]",False,True,True,False,False
286,Crew Susanna,20,F16,,,6-Feb,F,"[Hotdog,Book]",False,False,False,True,True
277,Humphrey Tamela,20,F3,,,6-Feb,F,"[Hotdog,Book]",False,False,False,True,True
24,Gertrude Jezza,20,F3,,,22-Jan,F,"[Softdrink,Hotdog,Book,Beer]",False,True,True,True,True
353,Byrne Oralie,18,F3,,,13-Feb,F,[Beer],False,False,True,False,False
111,Rebekah Sharlene,40,F3,,,21-Feb,F,"[Softdrink,Hotdog,Book,Beer]",False,True,True,True,True
264,Mikayla Nevil,24,F3,,,4-Feb,F,"[Softdrink,Book]",False,True,False,False,True
57,Ibrahim Gerarda,29,F3,,,25-Jan,F,"[Softdrink,Book,Beer]",False,True,True,False,True
37,Debbi Carley,35,F3,,,23-Jan,F,"[Softdrink,Beer]",False,True,True,False,False
392,Charis June,32,F3,,,16-Feb,F,"[Book,Beer]",False,False,True,False,True
272,Marcy Ruthie,21,F3,,,5-Feb,F,"[Hotdog,Book]",False,False,False,True,True
134,Tad Kathryn,29,F3,,,24-Feb,F,"[Hotdog,Beer]",False,False,True,True,False
95,Justina Marisa,38,F3,,,20-Feb,F,"[Softdrink,Hotdog]",False,True,False,True,False
81,Alysa Sara,35,F3,,,19-Feb,F,[Book],False,False,False,False,True
157,Ibrahim Gerarda,29,F3,,,25-Feb,F,"[Softdrink,Hotdog,Book]",False,True,False,True,True
299,Ogden Terrance,26,F3,,,8-Feb,F,[Softdrink],False,True,False,False,False
378,Pece Ravi,30,F3,,,15-Feb,F,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
430,Tad Kathryn,29,F3,,,19-Feb,F,"[Softdrink,Hotdog,Book,Beer]",False,True,True,True,True
0,Roseanne Winfield,23,F3,,,19-Jan,F,"[Softdrink,Hotdog]",False,True,False,True,False
414,Pece Ravi,30,F3,,,17-Feb,F,[Hotdog],False,False,False,True,False
234,Rebekah Sharlene,40,F3,,,2-Feb,F,"[Softdrink,Book]",False,True,False,False,True
455,Pece Ravi,30,F3,,,22-Feb,F,"[Softdrink,Hotdog,Book,Beer]",False,True,True,True,True
158,Gertrude Jezza,20,F3,,,11-Feb,F,"[Softdrink,Hotdog]",False,True,False,True,False
340,Kade Fae,21,F3,,,12-Feb,F,[Hotdog],False,False,False,True,False
440,Jeane Rosalie,32,F3,,,20-Feb,F,[],False,False,False,False,False
47,Roseanne Winfield,23,F3,,,24-Jan,F,[],False,False,False,False,False
171,Lexi Kester,32,F3,,,23-Feb,F,[Softdrink],False,True,False,False,False
290,Pece Ravi,30,F3,,,7-Feb,F,"[Softdrink,Hotdog,Book]",False,True,False,True,True
70,Alysa Sara,35,F3,,,20-Jan,F,[Softdrink],False,True,False,False,False
112,Gertie Cierra,33,F3,,,21-Feb,F,"[Book,Beer]",False,False,True,False,True
366,Dennis Roseanne,38,F3,,,14-Feb,F,[Beer],False,False,True,False,False
20,Dennis Roseanne,38,F3,,,21-Jan,F,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
418,Ren Aron,37,F3,,,18-Feb,F,"[Softdrink,Hotdog]",False,True,False,True,False
244,Debbi Carley,35,F3,,,3-Feb,F,"[Softdrink,Hotdog]",False,True,False,True,False
196,Baxter Georgene,24,F3,,,5-Feb,F,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
311,Byrne Oralie,18,F3,,,9-Feb,F,"[Softdrink,Hotdog,Book,Beer]",False,True,True,True,True
329,Rebekah Sharlene,40,F3,,,10-Feb,F,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
229,Carey Dakota,21,F3,,,1-Feb,F,[Hotdog],False,False,False,True,False
122,Moreen Caren,29,F3,,,22-Feb,F,"[Softdrink,Beer]",False,True,True,False,False
179,Moreen Caren,29,F3,,,23-Feb,F,"[Softdrink,Hotdog]",False,True,False,True,False
211,Lexi Kester,32,F3,,,10-Feb,F,[Softdrink],False,True,False,False,False
337,Carey Dakota,21,F3,,,11-Feb,F,"[Hotdog,Beer]",False,False,True,True,False
301,Julian Monday,21,F9,,,8-Feb,F,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
160,Mikayla Nevil,24,F9,,,11-Feb,F,"[Softdrink,Hotdog]",False,True,False,True,False
260,Lexi Kester,32,F9,,,4-Feb,F,"[Softdrink,Hotdog,Book]",False,True,False,True,True
118,Moreen Caren,29,F9,,,21-Feb,F,[Softdrink],False,True,False,False,False
355,Praise Karina,39,F9,,,13-Feb,F,"[Softdrink,Hotdog,Book]",False,True,False,True,True
246,Roseanne Winfield,23,F9,,,3-Feb,F,[Softdrink],False,True,False,False,False
125,Crew Susanna,20,F9,,,22-Feb,F,"[Hotdog,Book]",False,False,False,True,True
208,Mikayla Nevil,24,F9,,,5-Feb,F,"[Softdrink,Hotdog]",False,True,False,True,False
507,Mikayla Nevil,24,F9,B,Fight,25-Feb,F,[Beer],True,False,True,False,False
459,Roseanne Winfield,23,F9,,,22-Feb,F,"[Softdrink,Hotdog]",False,True,False,True,False
505,Rachyl Roly,18,F9,C,Knife,24-Feb,F,[Beer],True,False,True,False,False
280,Mikayla Nevil,24,F9,,,6-Feb,F,"[Softdrink,Hotdog]",False,True,False,True,False
101,Rebekah Sharlene,40,F9,,,20-Feb,F,[Softdrink],False,True,False,False,False
98,Carey Dakota,21,F9,,,20-Feb,F,"[Softdrink,Hotdog,Book]",False,True,False,True,True
213,Justina Marisa,38,F9,,,10-Feb,F,"[Softdrink,Hotdog,Book,Beer]",False,True,True,True,True
41,Melville Brenden,37,F9,,,23-Jan,F,[Softdrink],False,True,False,False,False
13,Connell Sela,37,F9,,,21-Jan,F,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
59,Byrne Oralie,18,F9,,,25-Jan,F,"[Softdrink,Hotdog]",False,True,False,True,False
419,Ferdinand Dwain,34,F9,,,18-Feb,F,"[Softdrink,Beer]",False,True,True,False,False
235,Ren Aron,37,F9,,,2-Feb,F,"[Softdrink,Book]",False,True,False,False,True
4,Bethel Romy,32,F9,,,19-Jan,F,[Softdrink],False,True,False,False,False
188,Mikayla Nevil,24,F9,,,7-Feb,F,[Softdrink],False,True,False,False,False
83,Kade Fae,21,F9,,,19-Feb,F,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
395,Byrne Oralie,18,F9,,,16-Feb,F,"[Softdrink,Hotdog]",False,True,False,True,False
81,Alysa Sara,35,F2,,,19-Feb,F,[Book],False,False,False,False,True
47,Roseanne Winfield,23,F2,,,24-Jan,F,[],False,False,False,False,False
12,Lexi Kester,32,F2,,,21-Jan,F,[Book],False,False,False,False,True
366,Dennis Roseanne,38,F2,,,14-Feb,F,[Beer],False,False,True,False,False
391,Carey Dakota,21,F2,,,16-Feb,F,"[Softdrink,Hotdog]",False,True,False,True,False
329,Rebekah Sharlene,40,F2,,,10-Feb,F,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
179,Moreen Caren,29,F2,,,23-Feb,F,"[Softdrink,Hotdog]",False,True,False,True,False
134,Tad Kathryn,29,F2,,,24-Feb,F,"[Hotdog,Beer]",False,False,True,True,False
403,Rodger Dorine,21,F2,,,17-Feb,F,"[Softdrink,Book]",False,True,False,False,True
319,Rebekah Sharlene,40,F2,,,9-Feb,F,"[Softdrink,Hotdog]",False,True,False,True,False
430,Tad Kathryn,29,F2,,,19-Feb,F,"[Softdrink,Hotdog,Book,Beer]",False,True,True,True,True
337,Carey Dakota,21,F2,,,11-Feb,F,"[Hotdog,Beer]",False,False,True,True,False
377,Karter Eppie,32,F2,,,15-Feb,F,"[Softdrink,Hotdog,Book,Beer]",False,True,True,True,True
158,Gertrude Jezza,20,F2,,,11-Feb,F,"[Softdrink,Hotdog]",False,True,False,True,False
157,Ibrahim Gerarda,29,F2,,,25-Feb,F,"[Softdrink,Hotdog,Book]",False,True,False,True,True
229,Carey Dakota,21,F2,,,1-Feb,F,[Hotdog],False,False,False,True,False
272,Marcy Ruthie,21,F2,,,5-Feb,F,"[Hotdog,Book]",False,False,False,True,True
24,Gertrude Jezza,20,F2,,,22-Jan,F,"[Softdrink,Hotdog,Book,Beer]",False,True,True,True,True
277,Humphrey Tamela,20,F2,,,6-Feb,F,"[Hotdog,Book]",False,False,False,True,True
112,Gertie Cierra,33,F2,,,21-Feb,F,"[Book,Beer]",False,False,True,False,True
418,Ren Aron,37,F2,,,18-Feb,F,"[Softdrink,Hotdog]",False,True,False,True,False
440,Jeane Rosalie,32,F2,,,20-Feb,F,[],False,False,False,False,False
171,Lexi Kester,32,F2,,,23-Feb,F,[Softdrink],False,True,False,False,False
211,Lexi Kester,32,F2,,,10-Feb,F,[Softdrink],False,True,False,False,False
56,Praise Karina,39,F2,,,25-Jan,F,"[Softdrink,Hotdog]",False,True,False,True,False
111,Rebekah Sharlene,40,F2,,,21-Feb,F,"[Softdrink,Hotdog,Book,Beer]",False,True,True,True,True
234,Rebekah Sharlene,40,F2,,,2-Feb,F,"[Softdrink,Book]",False,True,False,False,True
290,Pece Ravi,30,F2,,,7-Feb,F,"[Softdrink,Hotdog,Book]",False,True,False,True,True
70,Alysa Sara,35,F2,,,20-Jan,F,[Softdrink],False,True,False,False,False
196,Baxter Georgene,24,F2,,,5-Feb,F,"[Softdrink,Hotdog,Beer]",False,True,True,True,False
299,Ogden Terrance,26,F2,,,8-Feb,F,[Softdrink],False,True,False,False,False
353,Byrne Oralie,18,F2,,,13-Feb,F,[Beer],False,False,True,False,False
35,Mikayla Nevil,24,F2,,,23-Jan,F,"[Softdrink,Hotdog,Book]",False,True,False,True,True
0,Roseanne Winfield,23,F2,,,19-Jan,F,"[Softdrink,Hotdog]",False,True,False,True,False
454,Ibrahim Gerarda,29,F2,,,22-Feb,F,[Softdrink],False,True,False,False,False
243,Humphrey Tamela,20,F2,,,3-Feb,F,"[Softdrink,Hotdog,Book]",False,True,False,True,True
95,Justina Marisa,38,F2,,,20-Feb,F,"[Softdrink,Hotdog]",False,True,False,True,False
256,Melville Brenden,37,F2,,,4-Feb,F,"[Hotdog,Beer]",False,False,True,True,False
340,Kade Fae,21,F2,,,12-Feb,F,[Hotdog],False,False,False,True,False
122,Moreen Caren,29,F2,,,22-Feb,F,"[Softdrink,Beer]",False,True,True,False,False
159,Crew Susanna,20,F8,,,11-Feb,F,[Hotdog],False,False,False,True,False
273,Rebekah Sharlene,40,F8,,,5-Feb,F,"[Softdrink,Hotdog,Book]",False,True,False,True,True
